student_id,top_matches
S00409,"[('J04315', np.float64(0.5)), ('J02476', np.float64(0.4333)), ('J04007', np.float64(0.4333)), ('J00581', np.float64(0.4098)), ('J04771', np.float64(0.3788))]"
S00410,"[('J03511', np.float64(0.3893)), ('J03355', np.float64(0.3869)), ('J01113', np.float64(0.3683)), ('J03031', np.float64(0.3662)), ('J00081', np.float64(0.3652))]"
S00411,"[('J01901', np.float64(0.3843)), ('J04333', np.float64(0.3842)), ('J00950', np.float64(0.3657)), ('J01474', np.float64(0.3648)), ('J03079', np.float64(0.3639))]"
S00412,"[('J03121', np.float64(0.4429)), ('J03650', np.float64(0.4309)), ('J01649', np.float64(0.3959)), ('J01135', np.float64(0.376)), ('J01485', np.float64(0.376))]"
S00413,"[('J00870', np.float64(0.4157)), ('J00368', np.float64(0.4143)), ('J04425', np.float64(0.3785)), ('J01923', np.float64(0.3782)), ('J04669', np.float64(0.3782))]"
S00414,"[('J00616', np.float64(0.4001)), ('J04656', np.float64(0.3878)), ('J00394', np.float64(0.3875)), ('J04520', np.float64(0.3875)), ('J04990', np.float64(0.3857))]"
S00415,"[('J01193', np.float64(0.4213)), ('J04528', np.float64(0.4046)), ('J00936', np.float64(0.4044)), ('J03095', np.float64(0.3825)), ('J01256', np.float64(0.3819))]"
S00416,"[('J02599', np.float64(0.4334)), ('J00107', np.float64(0.4243)), ('J03461', np.float64(0.4236)), ('J00471', np.float64(0.3871)), ('J00932', np.float64(0.379))]"
S00417,"[('J01519', np.float64(0.5)), ('J04933', np.float64(0.5)), ('J03770', np.float64(0.4641)), ('J04465', np.float64(0.3789)), ('J02799', np.float64(0.3771))]"
S00418,"[('J00073', np.float64(0.5)), ('J00565', np.float64(0.5)), ('J03851', np.float64(0.4472)), ('J02012', np.float64(0.4081)), ('J03484', np.float64(0.3896))]"
S00419,"[('J02791', np.float64(0.4162)), ('J00237', np.float64(0.3604)), ('J01590', np.float64(0.3445)), ('J00983', np.float64(0.3435)), ('J03932', np.float64(0.3365))]"
S00420,"[('J02942', np.float64(0.4142)), ('J02419', np.float64(0.412)), ('J02510', np.float64(0.4117)), ('J04752', np.float64(0.4024)), ('J04744', np.float64(0.398))]"
S00421,"[('J00001', np.float64(0.0)), ('J00002', np.float64(0.0)), ('J00003', np.float64(0.0)), ('J00004', np.float64(0.0)), ('J00005', np.float64(0.0))]"
S00422,"[('J04072', np.float64(0.3859)), ('J04929', np.float64(0.3794)), ('J00675', np.float64(0.3785)), ('J02961', np.float64(0.3782)), ('J01790', np.float64(0.3779))]"
S00423,"[('J00379', np.float64(0.5)), ('J04995', np.float64(0.5)), ('J00822', np.float64(0.4471)), ('J03122', np.float64(0.4338)), ('J00230', np.float64(0.431))]"
S00424,"[('J02125', np.float64(0.4273)), ('J00099', np.float64(0.4066)), ('J03297', np.float64(0.4052)), ('J03023', np.float64(0.3774)), ('J02457', np.float64(0.3758))]"
S00425,"[('J00512', np.float64(0.5)), ('J00631', np.float64(0.4574)), ('J00478', np.float64(0.4569)), ('J01617', np.float64(0.4026)), ('J01090', np.float64(0.4018))]"
S00426,"[('J01700', np.float64(0.3953)), ('J03041', np.float64(0.371)), ('J02234', np.float64(0.3638)), ('J01905', np.float64(0.3623)), ('J00517', np.float64(0.3554))]"
S00427,"[('J00623', np.float64(0.3964)), ('J01056', np.float64(0.396)), ('J02364', np.float64(0.3812)), ('J01233', np.float64(0.3787)), ('J00635', np.float64(0.3656))]"
S00428,"[('J04661', np.float64(0.4031)), ('J00118', np.float64(0.3998)), ('J04738', np.float64(0.3779)), ('J04187', np.float64(0.3701)), ('J04517', np.float64(0.3699))]"
S00429,"[('J00081', np.float64(0.4286)), ('J01469', np.float64(0.4148)), ('J03214', np.float64(0.395)), ('J00427', np.float64(0.3785)), ('J02259', np.float64(0.3651))]"
S00430,"[('J00791', np.float64(0.5)), ('J02220', np.float64(0.4007)), ('J03661', np.float64(0.3954)), ('J01540', np.float64(0.3772)), ('J02035', np.float64(0.3761))]"
S00431,"[('J02925', np.float64(0.5)), ('J00687', np.float64(0.3871)), ('J04247', np.float64(0.3829)), ('J00131', np.float64(0.3802)), ('J03735', np.float64(0.3579))]"
S00432,"[('J02025', np.float64(0.5)), ('J04373', np.float64(0.5)), ('J04107', np.float64(0.4167)), ('J00125', np.float64(0.4008)), ('J00799', np.float64(0.3888))]"
S00433,"[('J01468', np.float64(0.4549)), ('J00379', np.float64(0.4096)), ('J04995', np.float64(0.4096)), ('J04624', np.float64(0.4084)), ('J02326', np.float64(0.3849))]"
S00434,"[('J00167', np.float64(0.3852)), ('J03503', np.float64(0.3524)), ('J01285', np.float64(0.352)), ('J00778', np.float64(0.3516)), ('J00823', np.float64(0.3355))]"
S00435,"[('J03821', np.float64(0.4286)), ('J00330', np.float64(0.3843)), ('J04806', np.float64(0.3783)), ('J01754', np.float64(0.3765)), ('J02223', np.float64(0.3581))]"
S00436,"[('J02234', np.float64(0.363)), ('J04973', np.float64(0.355)), ('J03555', np.float64(0.3544)), ('J03957', np.float64(0.3543)), ('J02637', np.float64(0.3418))]"
S00437,"[('J03739', np.float64(0.4477)), ('J03847', np.float64(0.4338)), ('J01414', np.float64(0.4323)), ('J04452', np.float64(0.4323)), ('J00235', np.float64(0.378))]"
S00438,"[('J00841', np.float64(0.4194)), ('J01191', np.float64(0.3902)), ('J03389', np.float64(0.3663)), ('J03201', np.float64(0.3661)), ('J04170', np.float64(0.365))]"
S00439,"[('J01773', np.float64(0.3804)), ('J03117', np.float64(0.3804)), ('J01166', np.float64(0.3774)), ('J03016', np.float64(0.3773)), ('J02625', np.float64(0.376))]"
S00440,"[('J02614', np.float64(0.3762)), ('J03939', np.float64(0.3689)), ('J00193', np.float64(0.368)), ('J04139', np.float64(0.368)), ('J00669', np.float64(0.3573))]"
S00441,"[('J03417', np.float64(0.4175)), ('J02879', np.float64(0.4076)), ('J02848', np.float64(0.3883)), ('J04720', np.float64(0.388)), ('J03612', np.float64(0.3877))]"
S00442,"[('J02791', np.float64(0.3671)), ('J00903', np.float64(0.3652)), ('J00477', np.float64(0.3651)), ('J02608', np.float64(0.3643)), ('J03810', np.float64(0.361))]"
S00443,"[('J00001', np.float64(0.0)), ('J00002', np.float64(0.0)), ('J00003', np.float64(0.0)), ('J00004', np.float64(0.0)), ('J00005', np.float64(0.0))]"
S00444,"[('J03749', np.float64(0.435)), ('J02268', np.float64(0.4312)), ('J00775', np.float64(0.3555)), ('J02384', np.float64(0.3546)), ('J02058', np.float64(0.3538))]"
S00445,"[('J04802', np.float64(0.4564)), ('J00700', np.float64(0.4003)), ('J04686', np.float64(0.3874)), ('J02450', np.float64(0.3679)), ('J01925', np.float64(0.365))]"
S00446,"[('J02191', np.float64(0.5)), ('J02363', np.float64(0.5)), ('J02811', np.float64(0.5)), ('J03859', np.float64(0.433)), ('J04537', np.float64(0.433))]"
S00447,"[('J04279', np.float64(0.4325)), ('J03499', np.float64(0.4135)), ('J04051', np.float64(0.4135)), ('J03819', np.float64(0.3644)), ('J03013', np.float64(0.3471))]"
S00448,"[('J00001', np.float64(0.0)), ('J00002', np.float64(0.0)), ('J00003', np.float64(0.0)), ('J00004', np.float64(0.0)), ('J00005', np.float64(0.0))]"
S00449,"[('J02863', np.float64(0.5)), ('J02093', np.float64(0.4042)), ('J04034', np.float64(0.3659)), ('J00673', np.float64(0.3657)), ('J01225', np.float64(0.3626))]"
S00450,"[('J01207', np.float64(0.423)), ('J03448', np.float64(0.4023)), ('J00420', np.float64(0.4014)), ('J04647', np.float64(0.3998)), ('J02110', np.float64(0.3872))]"
S00451,"[('J00549', np.float64(0.5)), ('J01288', np.float64(0.4471)), ('J04622', np.float64(0.4471)), ('J04155', np.float64(0.4219)), ('J03385', np.float64(0.3994))]"
S00452,"[('J04539', np.float64(0.5)), ('J01558', np.float64(0.4483)), ('J04754', np.float64(0.3961)), ('J02052', np.float64(0.3956)), ('J02444', np.float64(0.3842))]"
S00453,"[('J00113', np.float64(0.4476)), ('J01865', np.float64(0.4077)), ('J02337', np.float64(0.4077)), ('J00508', np.float64(0.4075)), ('J03968', np.float64(0.3748))]"
S00454,"[('J02265', np.float64(0.5)), ('J03132', np.float64(0.401)), ('J02579', np.float64(0.396)), ('J04062', np.float64(0.396)), ('J00765', np.float64(0.3762))]"
S00455,"[('J02873', np.float64(0.417)), ('J01796', np.float64(0.4164)), ('J00016', np.float64(0.3859)), ('J00364', np.float64(0.3651)), ('J01831', np.float64(0.3543))]"
S00456,"[('J01831', np.float64(0.5)), ('J01093', np.float64(0.3898)), ('J00364', np.float64(0.3888)), ('J01041', np.float64(0.3886)), ('J02837', np.float64(0.3886))]"
S00457,"[('J00001', np.float64(0.0)), ('J00002', np.float64(0.0)), ('J00003', np.float64(0.0)), ('J00004', np.float64(0.0)), ('J00005', np.float64(0.0))]"
S00458,"[('J04181', np.float64(0.5)), ('J04993', np.float64(0.4409)), ('J01664', np.float64(0.4033)), ('J01981', np.float64(0.4028)), ('J04927', np.float64(0.3764))]"
S00459,"[('J01769', np.float64(0.397)), ('J01955', np.float64(0.397)), ('J01183', np.float64(0.3778)), ('J00540', np.float64(0.3771)), ('J03435', np.float64(0.376))]"
S00460,"[('J00464', np.float64(0.3925)), ('J03605', np.float64(0.3801)), ('J02781', np.float64(0.3679)), ('J04857', np.float64(0.3616)), ('J03746', np.float64(0.3603))]"
S00461,"[('J01082', np.float64(0.3793)), ('J00722', np.float64(0.3783)), ('J00328', np.float64(0.3759)), ('J01513', np.float64(0.3758)), ('J01110', np.float64(0.3751))]"
S00462,"[('J03535', np.float64(0.5)), ('J02072', np.float64(0.4312)), ('J01531', np.float64(0.3876)), ('J00219', np.float64(0.3873)), ('J04531', np.float64(0.3873))]"
S00463,"[('J03076', np.float64(0.4479)), ('J00426', np.float64(0.4246)), ('J03495', np.float64(0.4242)), ('J00079', np.float64(0.4235)), ('J04450', np.float64(0.4027))]"
S00464,"[('J00530', np.float64(0.4571)), ('J02632', np.float64(0.4188)), ('J03802', np.float64(0.4167)), ('J04756', np.float64(0.4092)), ('J03433', np.float64(0.3874))]"
S00465,"[('J00001', np.float64(0.0)), ('J00002', np.float64(0.0)), ('J00003', np.float64(0.0)), ('J00004', np.float64(0.0)), ('J00005', np.float64(0.0))]"
S00466,"[('J01744', np.float64(0.4232)), ('J02168', np.float64(0.4015)), ('J03673', np.float64(0.3873)), ('J04246', np.float64(0.3867)), ('J03162', np.float64(0.3866))]"
S00467,"[('J03543', np.float64(0.407)), ('J01654', np.float64(0.386)), ('J03452', np.float64(0.3828)), ('J02765', np.float64(0.367)), ('J00048', np.float64(0.3652))]"
S00468,"[('J04932', np.float64(0.3893)), ('J02063', np.float64(0.372)), ('J02628', np.float64(0.3691)), ('J01786', np.float64(0.3483)), ('J04089', np.float64(0.3465))]"
S00469,"[('J04907', np.float64(0.4147)), ('J03142', np.float64(0.3986)), ('J01464', np.float64(0.3899)), ('J00056', np.float64(0.3873)), ('J01346', np.float64(0.3873))]"
S00470,"[('J00682', np.float64(0.4292)), ('J04594', np.float64(0.4034)), ('J00827', np.float64(0.4017)), ('J01699', np.float64(0.4017)), ('J03679', np.float64(0.38))]"
S00471,"[('J02199', np.float64(0.4169)), ('J03358', np.float64(0.367)), ('J04369', np.float64(0.366)), ('J04262', np.float64(0.3657)), ('J00616', np.float64(0.3641))]"
S00472,"[('J01391', np.float64(0.4633)), ('J03820', np.float64(0.4232)), ('J01788', np.float64(0.3871)), ('J03766', np.float64(0.3871)), ('J04503', np.float64(0.3864))]"
S00473,"[('J00704', np.float64(0.3886)), ('J01214', np.float64(0.3408)), ('J04294', np.float64(0.3406)), ('J00461', np.float64(0.3405)), ('J01190', np.float64(0.3401))]"
S00474,"[('J01722', np.float64(0.4084)), ('J04678', np.float64(0.3778)), ('J00847', np.float64(0.3773)), ('J00266', np.float64(0.3768)), ('J03196', np.float64(0.3762))]"
S00475,"[('J03038', np.float64(0.3992)), ('J01885', np.float64(0.3991)), ('J00976', np.float64(0.3987)), ('J02774', np.float64(0.34)), ('J01621', np.float64(0.3291))]"
S00476,"[('J00635', np.float64(0.421)), ('J01543', np.float64(0.4206)), ('J00450', np.float64(0.3728)), ('J04364', np.float64(0.3726)), ('J02118', np.float64(0.3722))]"
S00477,"[('J00823', np.float64(0.4323)), ('J04304', np.float64(0.3766)), ('J02719', np.float64(0.3755)), ('J00596', np.float64(0.3745)), ('J01001', np.float64(0.3481))]"
S00478,"[('J03177', np.float64(0.5)), ('J03112', np.float64(0.4163)), ('J02408', np.float64(0.4089)), ('J02427', np.float64(0.3852)), ('J04382', np.float64(0.3851))]"
S00479,"[('J04032', np.float64(0.4641)), ('J02939', np.float64(0.4232)), ('J04123', np.float64(0.4232)), ('J03332', np.float64(0.3853)), ('J00978', np.float64(0.3768))]"
S00480,"[('J00648', np.float64(0.4304)), ('J04744', np.float64(0.4251)), ('J02678', np.float64(0.4235)), ('J04890', np.float64(0.404)), ('J03910', np.float64(0.4012))]"
S00481,"[('J02465', np.float64(0.5)), ('J03197', np.float64(0.5)), ('J00574', np.float64(0.4111)), ('J00731', np.float64(0.4105)), ('J04035', np.float64(0.4105))]"
S00482,"[('J04516', np.float64(0.4075)), ('J01632', np.float64(0.3777)), ('J00564', np.float64(0.3755)), ('J03436', np.float64(0.3743)), ('J00785', np.float64(0.3741))]"
S00483,"[('J00323', np.float64(0.5)), ('J01532', np.float64(0.4472)), ('J01507', np.float64(0.4154)), ('J01362', np.float64(0.3891)), ('J03249', np.float64(0.3886))]"
S00484,"[('J01817', np.float64(0.5)), ('J04434', np.float64(0.5)), ('J04859', np.float64(0.4467)), ('J00824', np.float64(0.4334)), ('J03966', np.float64(0.4334))]"
S00485,"[('J04272', np.float64(0.4003)), ('J02084', np.float64(0.3995)), ('J00609', np.float64(0.3889)), ('J04380', np.float64(0.3889)), ('J02796', np.float64(0.3669))]"
S00486,"[('J04693', np.float64(0.4261)), ('J02561', np.float64(0.4152)), ('J00003', np.float64(0.3818)), ('J02031', np.float64(0.3683)), ('J00869', np.float64(0.367))]"
S00487,"[('J02285', np.float64(0.4006)), ('J01112', np.float64(0.3966)), ('J04231', np.float64(0.3767)), ('J00559', np.float64(0.3757)), ('J04920', np.float64(0.3755))]"
S00488,"[('J00095', np.float64(0.5)), ('J02728', np.float64(0.3998)), ('J03636', np.float64(0.3772)), ('J03294', np.float64(0.3769)), ('J00143', np.float64(0.3755))]"
S00489,"[('J01023', np.float64(0.45)), ('J04151', np.float64(0.4035)), ('J04135', np.float64(0.3993)), ('J00524', np.float64(0.3991)), ('J03138', np.float64(0.3957))]"
S00490,"[('J02608', np.float64(0.3663)), ('J03415', np.float64(0.366)), ('J00036', np.float64(0.3653)), ('J01470', np.float64(0.365)), ('J00477', np.float64(0.3642))]"
S00491,"[('J04183', np.float64(0.4008)), ('J04819', np.float64(0.4008)), ('J00108', np.float64(0.4006)), ('J00205', np.float64(0.4005)), ('J01559', np.float64(0.4005))]"
S00492,"[('J04917', np.float64(0.5)), ('J02442', np.float64(0.4478)), ('J03510', np.float64(0.423)), ('J04214', np.float64(0.4023)), ('J01550', np.float64(0.4021))]"
S00493,"[('J01105', np.float64(0.5)), ('J02003', np.float64(0.448)), ('J04608', np.float64(0.3882)), ('J04429', np.float64(0.3868)), ('J01759', np.float64(0.386))]"
S00494,"[('J03533', np.float64(0.4261)), ('J02985', np.float64(0.3598)), ('J00494', np.float64(0.3475)), ('J03285', np.float64(0.3396)), ('J03710', np.float64(0.3396))]"
S00495,"[('J00345', np.float64(0.5)), ('J04898', np.float64(0.4169)), ('J01935', np.float64(0.4164)), ('J00347', np.float64(0.41)), ('J03884', np.float64(0.4094))]"
S00496,"[('J00265', np.float64(0.5)), ('J00965', np.float64(0.5)), ('J02324', np.float64(0.4228)), ('J01745', np.float64(0.4006)), ('J03224', np.float64(0.3868))]"
S00497,"[('J01907', np.float64(0.5)), ('J04148', np.float64(0.4022)), ('J04872', np.float64(0.4007)), ('J01791', np.float64(0.3955)), ('J04354', np.float64(0.3749))]"
S00498,"[('J04660', np.float64(0.4488)), ('J02469', np.float64(0.4104)), ('J01709', np.float64(0.41)), ('J02050', np.float64(0.4094)), ('J03547', np.float64(0.3804))]"
S00499,"[('J03246', np.float64(0.3771)), ('J04266', np.float64(0.3586)), ('J01650', np.float64(0.3571)), ('J00211', np.float64(0.357)), ('J02377', np.float64(0.3405))]"
S00500,"[('J04059', np.float64(0.5)), ('J00829', np.float64(0.4325)), ('J01502', np.float64(0.3885)), ('J00403', np.float64(0.3877)), ('J04842', np.float64(0.3864))]"
S00501,"[('J01090', np.float64(0.4568)), ('J00663', np.float64(0.4335)), ('J00411', np.float64(0.4189)), ('J02291', np.float64(0.4093)), ('J04287', np.float64(0.4093))]"
S00502,"[('J00043', np.float64(0.5)), ('J01200', np.float64(0.4321)), ('J02477', np.float64(0.3976)), ('J04241', np.float64(0.3776)), ('J01505', np.float64(0.3744))]"
S00503,"[('J01125', np.float64(0.4114)), ('J00862', np.float64(0.4059)), ('J00244', np.float64(0.3907)), ('J02203', np.float64(0.3907)), ('J00286', np.float64(0.3903))]"
S00504,"[('J04707', np.float64(0.4585)), ('J00332', np.float64(0.4204)), ('J02124', np.float64(0.4111)), ('J02329', np.float64(0.3903)), ('J03981', np.float64(0.3709))]"
S00505,"[('J02981', np.float64(0.378)), ('J03027', np.float64(0.3628)), ('J01076', np.float64(0.3621)), ('J02121', np.float64(0.3474)), ('J00178', np.float64(0.3464))]"
S00506,"[('J00655', np.float64(0.4338)), ('J04539', np.float64(0.4229)), ('J03232', np.float64(0.403)), ('J04754', np.float64(0.4016)), ('J02748', np.float64(0.3793))]"
S00507,"[('J03170', np.float64(0.385)), ('J04199', np.float64(0.3784)), ('J02785', np.float64(0.3783)), ('J04794', np.float64(0.3581)), ('J04989', np.float64(0.3581))]"
S00508,"[('J00001', np.float64(0.0)), ('J00002', np.float64(0.0)), ('J00003', np.float64(0.0)), ('J00004', np.float64(0.0)), ('J00005', np.float64(0.0))]"
S00509,"[('J01849', np.float64(0.3852)), ('J00518', np.float64(0.385)), ('J01133', np.float64(0.3663)), ('J01382', np.float64(0.3653)), ('J02338', np.float64(0.3554))]"
S00510,"[('J02430', np.float64(0.4329)), ('J02303', np.float64(0.4153)), ('J01844', np.float64(0.4087)), ('J03745', np.float64(0.4064)), ('J04316', np.float64(0.3843))]"
S00511,"[('J04203', np.float64(0.4162)), ('J02263', np.float64(0.3883)), ('J00313', np.float64(0.3857)), ('J00303', np.float64(0.3853)), ('J03363', np.float64(0.3853))]"
S00512,"[('J04692', np.float64(0.4329)), ('J00537', np.float64(0.4015)), ('J02845', np.float64(0.4015)), ('J02328', np.float64(0.3756)), ('J01677', np.float64(0.3753))]"
S00513,"[('J03190', np.float64(0.3766)), ('J03368', np.float64(0.3765)), ('J02835', np.float64(0.3637)), ('J03983', np.float64(0.3623)), ('J00743', np.float64(0.3615))]"
S00514,"[('J04545', np.float64(0.4561)), ('J00163', np.float64(0.4156)), ('J04831', np.float64(0.3645)), ('J03980', np.float64(0.3639)), ('J04176', np.float64(0.3539))]"
S00515,"[('J03967', np.float64(0.5)), ('J04800', np.float64(0.4085)), ('J01055', np.float64(0.4064)), ('J03062', np.float64(0.3868)), ('J02518', np.float64(0.3764))]"
S00516,"[('J04189', np.float64(0.5)), ('J03386', np.float64(0.4281)), ('J00524', np.float64(0.4238)), ('J01020', np.float64(0.3875)), ('J04823', np.float64(0.3854))]"
S00517,"[('J00754', np.float64(0.395)), ('J04052', np.float64(0.3728)), ('J01469', np.float64(0.3727)), ('J01457', np.float64(0.3556)), ('J04469', np.float64(0.3556))]"
S00518,"[('J01856', np.float64(0.3776)), ('J00405', np.float64(0.3767)), ('J04912', np.float64(0.3676)), ('J02838', np.float64(0.3594)), ('J01679', np.float64(0.3576))]"
S00519,"[('J04332', np.float64(0.4011)), ('J00510', np.float64(0.4006)), ('J00713', np.float64(0.3974)), ('J00128', np.float64(0.3967)), ('J04695', np.float64(0.3965))]"
S00520,"[('J00379', np.float64(0.4097)), ('J04995', np.float64(0.4097)), ('J00639', np.float64(0.4075)), ('J02298', np.float64(0.3868)), ('J01545', np.float64(0.3667))]"
S00521,"[('J00001', np.float64(0.0)), ('J00002', np.float64(0.0)), ('J00003', np.float64(0.0)), ('J00004', np.float64(0.0)), ('J00005', np.float64(0.0))]"
S00522,"[('J01728', np.float64(0.377)), ('J03362', np.float64(0.3759)), ('J00651', np.float64(0.3758)), ('J02257', np.float64(0.3758)), ('J02287', np.float64(0.3747))]"
S00523,"[('J04134', np.float64(0.4165)), ('J02683', np.float64(0.4153)), ('J02743', np.float64(0.4109)), ('J03525', np.float64(0.4095)), ('J03745', np.float64(0.4075))]"
S00524,"[('J03235', np.float64(0.4252)), ('J04034', np.float64(0.3712)), ('J00673', np.float64(0.3711)), ('J01069', np.float64(0.3458)), ('J02573', np.float64(0.3448))]"
S00525,"[('J02932', np.float64(0.4295)), ('J00004', np.float64(0.3884)), ('J03262', np.float64(0.3583)), ('J02220', np.float64(0.3569)), ('J04323', np.float64(0.3566))]"
S00526,"[('J02779', np.float64(0.4243)), ('J04611', np.float64(0.4171)), ('J00231', np.float64(0.416)), ('J01057', np.float64(0.416)), ('J04937', np.float64(0.3865))]"
S00527,"[('J04617', np.float64(0.5)), ('J00342', np.float64(0.4573)), ('J03270', np.float64(0.4248)), ('J00352', np.float64(0.4234)), ('J01617', np.float64(0.4042))]"
S00528,"[('J03151', np.float64(0.5)), ('J03522', np.float64(0.4568)), ('J01074', np.float64(0.3885)), ('J00207', np.float64(0.387)), ('J01150', np.float64(0.387))]"
S00529,"[('J03520', np.float64(0.4191)), ('J04270', np.float64(0.4106)), ('J00175', np.float64(0.4099)), ('J00545', np.float64(0.3906)), ('J04740', np.float64(0.3709))]"
S00530,"[('J00269', np.float64(0.4077)), ('J04881', np.float64(0.4077)), ('J02587', np.float64(0.3654)), ('J04871', np.float64(0.3654)), ('J04499', np.float64(0.3586))]"
S00531,"[('J04959', np.float64(0.5)), ('J01628', np.float64(0.4487)), ('J02306', np.float64(0.4481)), ('J02682', np.float64(0.411)), ('J04655', np.float64(0.4099))]"
S00532,"[('J01915', np.float64(0.5)), ('J02541', np.float64(0.4282)), ('J04326', np.float64(0.4013)), ('J03115', np.float64(0.3864)), ('J04813', np.float64(0.3864))]"
S00533,"[('J02540', np.float64(0.4632)), ('J02208', np.float64(0.4018)), ('J00743', np.float64(0.3868)), ('J00577', np.float64(0.3593)), ('J03075', np.float64(0.359))]"
S00534,"[('J03260', np.float64(0.4227)), ('J00966', np.float64(0.3878)), ('J02127', np.float64(0.3582)), ('J04266', np.float64(0.3581)), ('J02204', np.float64(0.3579))]"
S00535,"[('J00001', np.float64(0.0)), ('J00002', np.float64(0.0)), ('J00003', np.float64(0.0)), ('J00004', np.float64(0.0)), ('J00005', np.float64(0.0))]"
S00536,"[('J03921', np.float64(0.5)), ('J03420', np.float64(0.4341)), ('J04878', np.float64(0.388)), ('J04844', np.float64(0.3879)), ('J04807', np.float64(0.3541))]"
S00537,"[('J02677', np.float64(0.5)), ('J04291', np.float64(0.436)), ('J04621', np.float64(0.4288)), ('J00126', np.float64(0.4232)), ('J03861', np.float64(0.401))]"
S00538,"[('J04755', np.float64(0.4048)), ('J01977', np.float64(0.3998)), ('J04261', np.float64(0.3661)), ('J00307', np.float64(0.3476)), ('J01239', np.float64(0.3476))]"
S00539,"[('J03247', np.float64(0.4407)), ('J02364', np.float64(0.3955)), ('J03027', np.float64(0.3891)), ('J02473', np.float64(0.3633)), ('J04364', np.float64(0.3589))]"
S00540,"[('J03607', np.float64(0.4325)), ('J03812', np.float64(0.3775)), ('J02956', np.float64(0.377)), ('J02015', np.float64(0.3756)), ('J03868', np.float64(0.3753))]"
S00541,"[('J00576', np.float64(0.376)), ('J01597', np.float64(0.3749)), ('J03187', np.float64(0.3749)), ('J00356', np.float64(0.3737)), ('J01381', np.float64(0.3735))]"
S00542,"[('J00191', np.float64(0.5)), ('J04624', np.float64(0.4472)), ('J00595', np.float64(0.4009)), ('J00833', np.float64(0.4009)), ('J01647', np.float64(0.4009))]"
S00543,"[('J01535', np.float64(0.4164)), ('J01543', np.float64(0.3477)), ('J04708', np.float64(0.3474)), ('J04407', np.float64(0.3466)), ('J04130', np.float64(0.3394))]"
S00544,"[('J04157', np.float64(0.3988)), ('J04402', np.float64(0.3724)), ('J04707', np.float64(0.372)), ('J03193', np.float64(0.3716)), ('J02788', np.float64(0.3715))]"
S00545,"[('J02871', np.float64(0.433)), ('J00154', np.float64(0.4072)), ('J01654', np.float64(0.3788)), ('J00848', np.float64(0.3783)), ('J01577', np.float64(0.3777))]"
S00546,"[('J01077', np.float64(0.5)), ('J01095', np.float64(0.5)), ('J00604', np.float64(0.4335)), ('J01032', np.float64(0.4335)), ('J00163', np.float64(0.4081))]"
S00547,"[('J02147', np.float64(0.4626)), ('J04239', np.float64(0.3852)), ('J04092', np.float64(0.3848)), ('J01396', np.float64(0.3783)), ('J02849', np.float64(0.3776))]"
S00548,"[('J03274', np.float64(0.433)), ('J03372', np.float64(0.3558)), ('J02983', np.float64(0.3554)), ('J01615', np.float64(0.3553)), ('J01375', np.float64(0.3545))]"
S00549,"[('J03486', np.float64(0.3871)), ('J00462', np.float64(0.3866)), ('J02572', np.float64(0.3848)), ('J00896', np.float64(0.3786)), ('J01171', np.float64(0.378))]"
S00550,"[('J03470', np.float64(0.4247)), ('J02844', np.float64(0.41)), ('J01730', np.float64(0.3927)), ('J03237', np.float64(0.3497)), ('J04544', np.float64(0.3468))]"
S00551,"[('J03479', np.float64(0.5)), ('J00046', np.float64(0.4214)), ('J04226', np.float64(0.3769)), ('J01441', np.float64(0.3569)), ('J02834', np.float64(0.3568))]"
S00552,"[('J00001', np.float64(0.0)), ('J00002', np.float64(0.0)), ('J00003', np.float64(0.0)), ('J00004', np.float64(0.0)), ('J00005', np.float64(0.0))]"
S00553,"[('J00551', np.float64(0.3535)), ('J04363', np.float64(0.3532)), ('J04136', np.float64(0.3531)), ('J03378', np.float64(0.3487)), ('J03113', np.float64(0.3413))]"
S00554,"[('J04620', np.float64(0.4625)), ('J02980', np.float64(0.4294)), ('J00195', np.float64(0.3785)), ('J01169', np.float64(0.3785)), ('J02045', np.float64(0.3785))]"
S00555,"[('J00177', np.float64(0.5)), ('J00637', np.float64(0.5)), ('J02997', np.float64(0.5)), ('J02229', np.float64(0.4306)), ('J03561', np.float64(0.4306))]"
S00556,"[('J04858', np.float64(0.3838)), ('J00409', np.float64(0.3792)), ('J00955', np.float64(0.3792)), ('J04827', np.float64(0.3792)), ('J03044', np.float64(0.3787))]"
S00557,"[('J03860', np.float64(0.3782)), ('J00925', np.float64(0.3777)), ('J03089', np.float64(0.3676)), ('J04187', np.float64(0.3656)), ('J00350', np.float64(0.3583))]"
S00558,"[('J03941', np.float64(0.5)), ('J01395', np.float64(0.3956)), ('J01036', np.float64(0.3772)), ('J00081', np.float64(0.3628)), ('J04846', np.float64(0.3626))]"
S00559,"[('J03435', np.float64(0.5)), ('J03590', np.float64(0.4348)), ('J03788', np.float64(0.403)), ('J03271', np.float64(0.4016)), ('J01397', np.float64(0.4014))]"
S00560,"[('J04082', np.float64(0.4001)), ('J02330', np.float64(0.3871)), ('J01111', np.float64(0.3861)), ('J01040', np.float64(0.3856)), ('J04429', np.float64(0.3856))]"
S00561,"[('J01130', np.float64(0.436)), ('J02634', np.float64(0.4197)), ('J03700', np.float64(0.4111)), ('J00401', np.float64(0.3911)), ('J02714', np.float64(0.3904))]"
